ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Romarheim2016-007,,1,,,Vill
Romarheim2016-008,,3,,?-1-g-1+,Vill
Romarheim2016-009,,6,,,.
Romarheim2016-010,3,3,6,,Vill
Romarheim2016-011,3,2,5,,Vill
Romarheim2016-012,3,5,8,,.
Romarheim2016-013,3,6,9,,Vill
Romarheim2016-014,,3,,,.
Romarheim2016-015,3,2,5,,.
Romarheim2016-016,3,3,6,,Vill
Romarheim2016-017,3,1,4,,.
Romarheim2016-018,4,3,7,,.
Romarheim2016-019,3,3,6,,Vill
Romarheim2016-020,3,3,6,,Vill
Dalselva2016-001,,1,,,Vill
Dalselva2016-002,,1,,,Vill
Dalselva2016-003,,1,,,Vill
Dalselva2016-004,2,1,3,,Vill
Dalselva2016-005,,1,,,Vill
Dalselva2016-006,2,2,4,,Vill
Dalselva2016-007,,1,,,Vill
Dalselva2016-008,2,2,4,,Vill
Dalselva2016-009,2,1,3,,Vill
Dalselva2016-010,,1,,,Vill
Dalselva2016-011,,1,,,Vill
Dalselva2016-012,2,1,3,,Vill
Dalselva2016-013,2,2,4,,Vill
Dalselva2016-014,2,1,3,,Vill
Dalselva2016-015,3,1,4,,Vill
Dalselva2016-016,2,1,3,,Vill
Dalselva2016-017,,1,,,Vill
Dalselva2016-018,2,1,3,,Vill
Dalselva2016-019,2,1,3,,Vill
Dalselva2016-020,,1,,,Vill
Dalselva2016-021,3,1,4,,Vill
Dalselva2016-022,2,2,4,,Vill
Dalselva2016-023,2,2,4,,Vill
Dalselva2016-024,2,1,3,,Vill
Dalselva2016-025,,1,,,Vill
Dalselva2016-026,,2,,,Vill
Dalselva2016-027,,1,,,Vill
Dalselva2016-028,,1,,,Vill
Dalselva2016-029,,1,,,Vill
Dalselva2016-030,3,1,4,,Vill
Dalselva2016-031,,1,,,Vill
Dalselva2016-032,2,1,3,,Vill
Dalselva2016-033,,1,,,Vill
Dalselva2016-034,3,1,4,,Vill
Dalselva2016-035,3,1,4,,Vill
Dalselva2016-036,,1,,,Vill
Dalselva2016-037,2,2,4,,Vill
Dalselva2016-038,,1,,,Vill
Dalselva2016-039,,1,,,Vill
Dalselva2016-040,,1,,,Vill
Dalselva2016-041,3,1,4,,Vill
Dalselva2016-042,2,1,3,,Vill
Dalselva2016-043,3,1,4,,Vill
Dalselva2016-044,,1,,,Vill
Dalselva2016-045,,2,,,Vill
Dalselva2016-046,3,1,4,,Vill
Dalselva2016-047,,1,,,Vill
Dalselva2016-048,2,2,4,,.
Dalselva2016-049,2,2,4,,.
Dalselva2016-050,2,1,3,,.
Dalselva2016-051,2,2,4,,.
Dalselva2016-052,2,1,3,,.
Dalselva2016-053,3,1,4,,.
Dalselva2016-054,,1,,,Vill
Dalselva2016-055,3,2,5,,.
Dalselva2016-056,2,1,3,,.
Dalselva2016-057,3,1,4,,.
Dalselva2016-058,2,2,4,2-1-g-0+,.
Dalselva2016-059,,1,,,.
Dalselva2016-060,3,1,4,,.
Dalselva2016-061,,1,,,.
Dalselva2016-062,,1,,,.
Dalselva2016-063,2,2,4,,.
Dalselva2016-064,,1,,,.
Dalselva2016-065,,2,,,.
Dalselva2016-066,3,2,5,,.
Dalselva2016-067,2,1,3,,.
Dalselva2016-068,2,1,3,,.
Dalselva2016-069,2,1,3,,.
Dalselva2016-070,2,2,4,,.
Dalselva2016-071,3,1,4,,.
Dalselva2016-072,,1,,,Vill
Dalselva2016-073,,1,,,Vill
Dalselva2016-074,3,1,4,,Vill
Dalselva2016-075,,1,,,Vill
Dalselva2016-076,,1,,,Vill
Eid2016-001,2,3,5,,Vill
Eid2016-002,3,3,6,,.
Eid2016-003,,2,,,.
Eid2016-004,2,3,5,,.
Eid2016-005,3,2,5,,.
Eid2016-006,3,2,5,,.
Eid2016-007,3,3,6,,Vill
Eid2016-008,3,2,5,,.
Eid2016-009,3,2,5,,.
Eid2016-010,,2,,,Vill
Eid2016-011,3,2,5,,.
Eid2016-012,,1,,,.
Eid2016-013,3,2,5,,.
Eid2016-014,3,2,5,,.
Eid2016-015,2,1,3,,.
Eid2016-016,,1,,,Vill
Eid2016-017,,1,,,Vill
Eid2016-018,,0/1,,,Oppdrett
Eid2016-019,,1,,,Oppdrett
Eid2016-020,,2,,,.
Eid2016-021,3,2,5,,Vill
Eid2016-022,3,1,4,,.
Eid2016-023,3,2,5,,.
Eid2016-024,,3,,,Vill
Eid2016-025,3,2,5,,Vill
Eid2016-026,2,2,4,,Vill
Eid2016-027,2,2,4,,Vill
Eid2016-028,3,1,4,,.
Eid2016-029,,2,,,.
Eid2016-030,,3,,,.
Eid2016-031,3,3,6,,Vill
Eid2016-032,2,2,4,,Vill
Eid2016-033,,3,,,Vill
Eid2016-034,,1,,,Vill
Eid2016-035,,3,,,Vill
Eid2016-036,,0/1,,,Vill
Eid2016-037,3,1,4,,Vill
Eid2016-038,,1,,,Vill
Eid2016-039,,2,,,Vill
Eid2016-040,,1,,,Vill
Eid2016-041,2,2,4,,Vill
Eid2016-042,2,1,3,,Vill
Eid2016-043,,2,,,Vill
Eid2016-044,3,3,6,,Vill
Eid2016-045,,2,,,Vill
Eid2016-046,,2,,,Vill
Eid2016-047,,2,,,Vill
Eid2016-048,6,1,7,,.
Eid2016-049,,3,,,Vill
Eid2016-050,3,2,5,,Vill
Eid2016-051,3,2,5,,Vill
Eid2016-052,,2,,,
Eid2016-053,,2,,,Vill
Eid2016-054,,2,,,Vill
Eid2016-055,,2,,,Vill
Eid2016-056,,3,,,Vill
Eid2016-057,,2,,,
Eid2016-058,,,,,
Eid2016-059,3,1,4,,
Eid2016-060,3,2,5,,Vill
Eid2016-061,2,1,3,,Vill
Eid2016-062,,1,,,
Eid2016-063,2,2,4,,
Eid2016-064,3,1,4,,
Eid2016-065,,2,,,Vill
Eid2016-066,3,2,5,,
Eid2016-067,,2,,,Vill
Eid2016-068,,2,,,
Eid2016-069,3,1,4,,
Eid2016-070,,2,,,
Eid2016-071,2,2,4,,
Eid2016-072,,2,,,
Eid2016-073,2,2,4,,Vill
Eid2016-074,,2,,,
Eid2016-075,,2,,,
Eid2016-076,2,2,4,,Vill
Eid2016-077,,2,,,Vill
Eid2016-078,3,2,5,,
Eid2016-079,2,2,4,,
Eid2016-080,3,2,5,,Vill
Eid2016-081,2,2,4,,Vill
Eid2016-082,,3,,,Vill
Eid2016-083,,2,,,
Eid2016-084,2,3,5,,
Eid2016-085,,2,,,
Eid2016-086,3,2,5,,Vill
Eid2016-087,,3,,,Vill
Eid2016-088,3,2,5,,
Eid2016-089,2,2,4,,
Eid2016-090,,,,,
Eid2016-091,2,2,4,,Vill
Eid2016-092,,2,,,
Eid2016-093,3,2,5,,
Eid2016-094,2,3,5,,Vill
Eid2016-095,2,2,4,,Vill
Eid2016-096,,2,,,
Eid2016-097,,2,,,Vill
Eid2016-098,2,2,4,,
Eid2016-099,,2,,,Vill
Eid2016-100,,2,,,Vill
Eid2016-101,3,2,5,,Vill
Eid2016-102,,2,,,Vill
Eid2016-103,,1/2,,,Vill
Eid2016-104,3,1,4,,Vill
Eid2016-105,,2,,,
Eid2016-106,2,3,5,,
Eid2016-107,2,1,3,,
Eid2016-108,,2,,,Vill
Eid2016-109,3,2,5,,Vill
Eid2016-110,,3,,,
Eid2016-111,3,2,5,,
Eid2016-112,2,1,3,,
Eid2016-113,2,2,4,,
Eid2016-114,,2,,,
Eid2016-115,,2,,,
Eid2016-116,3,2,5,,
Eid2016-117,,3,,,
Eid2016-118,,2,,,
Eid2016-119,,1,,,
Eid2016-120,,2,,,Vill
Eid2016-121,3,2,5,,Vill
Eid2016-122,,2,,,Oppdrett
Eid2016-123,3,2,5,,Vill
Eid2016-124,,3,,,Vill
Eid2016-125,3,2,5,,Vill
Eid2016-126,,3,,,Vill
Eid2016-127,3,2,5,,Vill
Eid2016-128,,3,,,
Eid2016-129,3,2,5,,Vill
Eid2016-130,,2,,,
Eid2016-131,3,2,5,,
Eid2016-132,2,2,4,,Vill
Eid2016-133,2,2,4,,
Eid2016-134,,2,,,Vill
Eid2016-135,,2,,,
Eid2016-136,,2,,,
Eid2016-137,3,2,5,,
Eid2016-138,2,2,4,,
Eid2016-139,2,2,4,,Vill
Eid2016-140,3,2,5,,
Eid2016-141,3,3,6,,Vill
Eid2016-142,,0/1,,,Vill
Eid2016-143,3,2,5,,Vill
Eid2016-144,3,3,6,,
Eid2016-145,,2,,,
Eid2016-146,2,2,4,,
Eid2016-147,3,2,5,,Vill
Eid2016-148,,2,,,Vill
Eid2016-149,,2,,,
Eid2016-150,,2,,,Vill
Eid2016-151,,,,,
Eid2016-152,3,2,5,,Vill
Eid2016-153,,3,,,Vill
Eid2016-154,2,1,3,,Vill
Eid2016-155,3,2,5,,
Eid2016-156,,2,,,
Eid2016-157,,3,,,
Eid2016-158,3,1,4,,Vill
Eid2016-159,,2,,,
Eid2016-160,2,1,3,,
Eid2016-161,,0,,,Oppdrett
Eid2016-162,,0/1,,,Oppdrett
Eid2016-163,3,2,5,,Vill
Eid2016-164,2,2,4,,Vill
Eid2016-165,2,2,4,,Vill
Eid2016-166,,2,,,
Eid2016-167,,2,,,Vill
Eid2016-168,2,2,4,,Vill
Eid2016-169,3,1,4,,Vill
Eid2016-170,,2,,,Vill
Eid2016-171,,0/1/2,,,Oppdrett
Eid2016-172,,1,,,Vill
Eid2016-173,,2,,,
Eid2016-174,3,2,5,,
Eid2016-175,,2,,,
Eid2016-176,,1,,,
Eid2016-177,3,2,5,,
Eid2016-178,,0/1,,,Oppdrett
Eid2016-179,,2,,,Vill
Eid2016-180,3,1,4,,Vill
Eid2016-181,2,2,4,,Vill
Eid2016-182,,0/1,,,Oppdrett
Eid2016-183,3,2,5,3-1-g-0+,Vill
Eid2016-184,,1,,,Vill
Eid2016-185,2,1,3,,Vill
Eid2016-186,3,1,4,,
Eid2016-187,,2,,,
Eid2016-188,2,1,3,,Vill
Eid2016-189,,1,,,Vill
Eid2016-190,,0/1,,,Vill
Eid2016-191,,0/1,,,Oppdrett
Eid2016-192,2,3,5,,
Eid2016-193,3,2,5,,Vill
Eid2016-194,2,2,4,,Vill
Eid2016-195,3,1,4,,
Eid2016-196,2,3,5,,
Eid2016-197,3,2,5,,
Eid2016-198,,3,,?-1-g-1+,Vill
Eid2016-199,3,1,4,,Vill
Eid2016-200,3,3,6,,
Eid2016-201,,0/1,,,Vill
Eid2016-202,,1,,,
Eid2016-203,2,2,4,,
Eid2016-204,,2,,,Vill
Eid2016-205,,2,,,Vill
Eid2016-206,2,2,4,,Vill
Eid2016-207,,3,,,Vill
Eid2016-208,3,2,5,,Vill
Eid2016-209,3,2,5,,
Eid2016-210,2,2,4,,Vill
Eid2016-211,,1,,,Vill
Eid2016-212,3,2,5,,
Eid2016-213,,2,,,Vill
Eid2016-214,,1,,,Vill
Eid2016-215,3,2,5,3-1-g-0+,
Eid2016-216,2,2,4,,
Eid2016-217,2,2,4,,
Eid2016-218,,1,,,
Eid2016-219,3,4,7,3-1-g-2+,Vill
Eid2016-220,3,2,5,,Vill
Eid2016-221,2,2,4,,Vill
Eid2016-222,3,2,5,,Vill
Eid2016-223,3,2,5,,Vill
Eid2016-224,2,2,4,,Vill
Eid2016-225,3,2,5,,Vill
Eid2016-226,,3,,,Vill
Eid2016-227,2,2,4,,
Eid2016-228,3,2,5,,
Eid2016-229,,2,,,
Eid2016-230,3,1,4,,
Eid2016-231,,0/1,,,Oppdrett
Eid2016-232,2,3,5,,Vill
Eid2016-233,,2,,,Vill
Eid2016-234,,1,,,
Eid2016-235,2,1,3,,Vill
Eid2016-236,3,2,5,,
Eid2016-237,2,2,4,,Vill
Eid2016-238,2,2,4,2-1-g-0+,Vill
Eid2016-239,3,2,5,,Vill
Eid2016-240,2,1,3,,
Eid2016-241,,1,,,Vill
Eid2016-242,3,2,5,,Vill
Eid2016-243,,2,,,Vill
Eid2016-244,,0/1,,,Oppdrett
Eid2016-245,,0/1,,,Oppdrett
Eid2016-246,3,2,5,,Vill
Eid2016-247,2,1,3,,Vill
Eid2016-248,,0/1/2,,,Vill
Eid2016-249,,3,,,Vill
Eid2016-250,,3,,,Vill
Eid2016-251,2,2,4,,Vill
Eid2016-252,2,2,4,,Vill
Eid2016-253,,1,,,Vill
Eid2016-254,,3,,,Vill
Eid2016-255,,1,,,Vill
Eid2016-256,,2,,,Vill
Eid2016-257,,2,,,
Eid2016-258,,1,,,Vill
Eid2016-259,,2,,,Vill
Eid2016-260,,3,,,Vill
Eid2016-261,,2,,,Vill
Eid2016-262,2,2,4,,Vill
Eid2016-263,,6,,,Vill
Eid2016-264,4,3,7,,Vill
Eid2016-265,2,3,5,,Vill
Eid2016-266,,2,,,Vill
Eid2016-267,,2,,,Vill
Eid2016-268,3,2,5,,Vill
Eid2016-269,3,3,6,,Vill
Eid2016-270,3,2,5,,Vill
Eid2016-271,,,,,Vill
Eid2016-272,,3,,,Vill
Eid2016-273,2,2,4,,Vill
Eid2016-274,2,2,4,,Vill
Eid2016-275,3,2,5,,Vill
Eid2016-276,,2,,,Vill
Eid2016-277,3,3,6,,Vill
Eid2016-278,,3,,,Vill
Eid2016-279,,3,,,Vill
Eid2016-280,2,2,4,,Vill
Eid2016-281,3,2,5,,Vill
Eid2016-282,3,2,5,,Vill
Eid2016-283,,3,,,Vill
Eid2016-284,,3,,,Vill
Eid2016-285,3,2,5,,Vill
Eid2016-286,,2,,,Vill
Eid2016-287,3,2,5,,Vill
Eid2016-288,2,2,4,,Vill
Eid2016-289,2,2,4,,
Eid2016-290,2,2,4,,Vill
Eid2016-291,,2,,,Vill
Eid2016-292,3,1,4,,Vill
Eid2016-293,3,1,4,,
Eid2016-294,2,2,4,,Vill
Eid2016-295,3,2,5,,Vill
Eid2016-296,2,2,4,,Vill
Eid2016-297,,2,,,Vill
Eid2016-298,,2,,,Vill
Eid2016-299,3,1,4,,Vill
Eid2016-300,2,3,5,,Vill
Eid2016-301,3,3,6,,Vill
Eid2016-302,4,1,5,,Vill
Eid2016-303,,3,,,Vill
Eid2016-304,,2,,,Vill
Eid2016-305,,2,,,Vill
Eid2016-306,,2,,,Vill
Eid2016-307,,3,,,Vill
Eid2016-308,2,2,4,,Vill
Eid2016-309,2,2,4,,Vill
Eid2016-310,2,2,4,,Vill
Eid2016-311,3,3,6,,Vill
Eid2016-312,2,2,4,,Vill
Eid2016-313,,2,,,Vill
Eid2016-314,3,2,5,,Vill
Eid2016-315,2,2,4,,Vill
Eid2016-316,,1,,,Vill
Eid2016-317,4,2,6,,Vill
Eid2016-318,3,2,5,,
Eid2016-319,,2,,,Vill
Eid2016-320,,2,,,
Eid2016-321,,0/1/2,,,
Eid2016-322,6,1,7,,Vill
Eid2016-323,,3,,,Vill
Eid2016-324,4,3,7,,Vill
Eid2016-325,,8,,,Vill
Eid2016-326,5,2,7,,
Eid2016-327,,2,,,Vill
Eid2016-328,,2,,,Vill
Eid2016-329,2,1,3,,Vill
Eid2016-330,6,3,9,,Vill
Eid2016-331,,7,,,Vill
Eid2016-332,6,1,7,,
Eid2016-333,,8,,,
Eid2016-334,,3,,,Vill
Eid2016-335,,5,,,
Eid2016-336,2,2,4,,
Eid2016-337,,3,,,
Eid2016-338,,0/1,,,Oppdrett
Eid2016-339,,1,,,
Eid2016-340,2,2,4,,Vill
Eid2016-341,,1,,,Vill
Eid2016-342,,2,,,Vill
Eid2016-343,,0/1,,,.
Eid2016-344,,0/1/2,,,.
Eid2016-345,,1,,,Vill
Eid2016-346,,1,,,Vill
Eid2016-347,2,1,3,,Vill
Eid2016-348,,2,,,
Eid2016-349,3,2,5,,Vill
Eid2016-350,,1,,,Vill
Eid2016-351,,1,,,Vill
Eid2016-352,,1,,,Vill
Eid2016-353,2,2,4,,
Eid2016-354,,2,,,
Eid2016-355,,0/1,,,Oppdrett
Eid2016-356,2,1,3,,
Eid2016-357,,1,,,Vill
Eid2016-358,,1,,,Vill
Eid2016-359,2,2,4,,Vill
Eid2016-360,3,1,4,,
Eid2016-361,3,2,5,,Vill
Eid2016-362,3,2,5,,
Eid2016-363,2,2,4,,Vill
Eid2016-364,,2,,,Vill
Eid2016-365,,1,,,Vill
Eid2016-366,,2,,,Vill
Eid2016-367,,0,,,Oppdrett
Eid2016-368,,1,,,Vill
Eid2016-369,,2,,,Vill
Eid2016-370,3,3,6,,Vill
Eid2016-371,,2,,,
Eid2016-372,3,2,5,,Vill
Eid2016-373,2,1,3,,Vill
Eid2016-374,2,1,3,,Vill
Eid2016-375,,0,,,
Eid2016-376,5,1,6,,Vill
Eid2016-377,,1,,,
Eid2016-378,3,3,6,,Vill
Eid2016-379,2,2,4,,
Eid2016-380,2,2,4,,Vill
Eid2016-381,,1,,,Vill
Eid2016-382,3,2,5,,Vill
Eid2016-383,3,2,5,,Vill
Eid2016-384,2,2,4,,Vill
Eid2016-385,2,2,4,,Vill
Eid2016-386,,2,,,Vill
Flekke2016-001,,2,,,Vill
Flekke2016-002,2,2,4,,
Flekke2016-003,2,3,5,,
Flekke2016-004,,2,,,Vill
Flekke2016-005,,3,,,Vill
Flekke2016-006,2,4,6,,
Flekke2016-007,2,4,6,,Vill
Flekke2016-008,2,3,5,,
Flekke2016-009,,3,,,Vill
Flekke2016-010,2,3,5,,
Flekke2016-011,3,2,5,,
Flekke2016-012,,2,,,Vill
Flekke2016-013,,3,,,Vill
Flekke2016-014,3,3,6,,
Flekke2016-015,2,2,4,,Vill
Flekke2016-016,2,3,5,,Vill
Flekke2016-017,,2,,,
Flekke2016-018,2,3,5,,Vill
Flekke2016-019,2,3,5,,Vill
Flekke2016-020,,2,,,Vill
Flekke2016-021,,5,,?-3-g-1+,
Flekke2016-022,,2,,,
Flekke2016-023,,3,,,
Flekke2016-024,2,3,5,,Vill
Flekke2016-025,3,3,6,,
Flekke2016-026,2,2,4,,
Flekke2016-027,2,2,4,,
Flekke2016-028,3,3,6,,Vill
Flekke2016-029,3,2,5,,
Flekke2016-030,,3,,,
Flekke2016-031,3,1,4,,Vill
Flekke2016-032,2,2,4,,Vill
Flekke2016-033,2,3,5,,Vill
Flekke2016-034,,,,,Vill
Flekke2016-035,2,2,4,,Vill
Flekke2016-036,3,2,5,,
Flekke2016-037,2,2,4,,
Flekke2016-038,2,2,4,,
Flekke2016-039,,2,,,
Flekke2016-040,,3,,,Vill
Flekke2016-041,2,2,4,,
Flekke2016-042,,2,,,
Flekke2016-043,2,2,4,,Vill
Flekke2016-044,2,2,4,,Vill
Flekke2016-045,,3,,,
Flekke2016-046,,3,,,Vill
Flekke2016-047,,5,,,
Flekke2016-048,,2,,,
Flekke2016-049,,3,,,
Flekke2016-050,3,2,5,,Vill
Flekke2016-051,3,1,4,,Vill
Flekke2016-052,,1,,,Vill
Flekke2016-053,3,3,6,,
Flekke2016-054,3,3,6,,Vill
Flekke2016-055,2,3,5,,Vill
Flekke2016-056,2,2,4,,Vill
Flekke2016-057,2,2,4,,
Flekke2016-058,3,2,5,,
Flekke2016-059,,2,,,
Flekke2016-060,,2,,,
Flekke2016-061,2,1,3,,
Flekke2016-062,2,2,4,,Vill
Flekke2016-063,3,3,6,,Vill
Flekke2016-064,,2,,,
Flekke2016-065,,2,,,
Flekke2016-066,,2,,,
Flekke2016-067,2,3,5,,Vill
Flekke2016-068,2,1,3,,
Flekke2016-069,3,2,5,,
Flekke2016-070,,2,,,
Flekke2016-071,2,3,5,,
Flekke2016-072,2,3,5,,
Flekke2016-073,3,2,5,,
Flekke2016-074,3,2,5,,Vill
Flekke2016-075,,2,,,
Flekke2016-076,2,3,5,,
Flekke2016-077,2,2,4,,Vill
Flekke2016-078,2,1,3,,Vill
Flekke2016-079,,3,,,Vill
Flekke2016-080,3,3,6,,
Flekke2016-081,2,3,5,,
Flekke2016-082,,3,,,
Flekke2016-083,3,1,4,,
Flekke2016-084,3,1,4,,Vill
Flekke2016-085,2,2,4,,Vill
Flekke2016-086,3,1,4,,Vill
Flekke2016-087,2,3,5,,Vill
Flekke2016-088,2,2,4,,
Flekke2016-089,3,1,4,,Vill
Flekke2016-090,3,1,4,,Vill
Flekke2016-091,3,2,5,,
Flekke2016-092,,2,,,Vill
Flekke2016-093,3,2,5,,Vill
Flekke2016-094,2,2,4,,
Flekke2016-095,2,1,3,,Vill
Flekke2016-096,2,2,4,,
Flekke2016-097,,2,,,Vill
Flekke2016-098,3,3,6,,Vill
Flekke2016-099,2,1,3,,
Flekke2016-100,3,2,5,,
Flekke2016-101,,3,,,Vill
Flekke2016-102,,3,,,Vill
Flekke2016-103,,3,,,Vill
Flekke2016-104,2,2,4,,Vill
Flekke2016-105,2,3,5,,Vill
Flekke2016-106,3,2,5,,Vill
Flekke2016-107,3,3,6,,
Flekke2016-108,3,2,5,,Vill
Flekke2016-109,3,2,5,,Vill
Flekke2016-110,2,2,4,,
Flekke2016-111,,2,,,Vill
Flekke2016-112,2,2,4,,
Flekke2016-113,3,1,4,,Vill
Flekke2016-114,2,3,5,,
Flekke2016-115,3,2,5,,
Flekke2016-116,2,1,3,,
Flekke2016-117,,3,,,Vill
Flekke2016-118,3,2,5,,
Flekke2016-119,,2,,,
Flekke2016-120,,2,,,
Flekke2016-121,,2,,,
Flekke2016-122,2,3,5,,
Flekke2016-123,,2,,,
Flekke2016-124,2,1,3,,
Flekke2016-125,,2,,,
Flekke2016-126,2,3,5,,Vill
Flekke2016-127,,3,,,Vill
Flekke2016-128,,3,,,Vill
Flekke2016-129,3,3,6,,
Flekke2016-130,2,2,4,,
Flekke2016-131,2,2,4,,
Flekke2016-132,2,3,5,,
Flekke2016-133,,2,,,
Flekke2016-134,2,2,4,,
Flekke2016-135,,3,,,
Flekke2016-136,,2,,,Vill
Flekke2016-137,,3,,,
Flekke2016-138,2,3,5,,Vill
Flekke2016-139,,2,,,
Flekke2016-140,2,3,5,,Vill
Flekke2016-141,,3,,,
Flekke2016-142,2,3,5,,
Flekke2016-143,2,3,5,,
Flekke2016-144,,3,,,
Flekke2016-145,3,2,5,,
Flekke2016-146,2,3,5,,Vill
Flekke2016-147,3,2,5,,
Flekke2016-148,2,3,5,,Vill
Flekke2016-149,,2,,,Vill
Flekke2016-150,3,2,5,,
Flekke2016-151,3,2,5,,Vill
Flekke2016-152,2,1,3,,Vill
Flekke2016-153,3,2,5,,Vill
Flekke2016-154,2,2,4,,Vill
Flekke2016-155,,3,,,Vill
Flekke2016-156,2,2,4,,Vill
Flekke2016-157,2,2,4,,Vill
Flekke2016-158,2,2,4,,Vill
Flekke2016-159,,2,,,Vill
Flekke2016-160,2,2,4,,Vill
Flekke2016-161,2,2,4,,Vill
Flekke2016-162,3,2,5,,Vill
Flekke2016-163,,1,,,Vill
Flekke2016-164,,4,,,Vill
Flekke2016-165,,2,,,Vill
Flekke2016-166,3,2,5,,Vill
Flekke2016-167,2,1,3,,Vill
Flekke2016-168,3,2,5,,
Flekke2016-169,2,3,5,,Vill
Flekke2016-170,,2,,,Vill
Flekke2016-171,2,3,5,,Vill
Flekke2016-172,,1,,,Vill
Flekke2016-173,,1,,,Vill
Flekke2016-174,,1,,,Vill
Flekke2016-175,3,2,5,,Vill
Flekke2016-176,2,3,5,,Vill
Flekke2016-177,3,2,5,,Vill
Flekke2016-178,2,3,5,,Vill
Flekke2016-179,,2,,,Vill
Flekke2016-180,3,2,5,,Vill
Flekke2016-181,,1,,,Vill
Flekke2016-182,3,1,4,,Vill
Flekke2016-183,3,1,4,,Vill
Flekke2016-184,,1,,,Vill
Flekke2016-185,,1,,,Vill
Flekke2016-186,3,1,4,,Vill
Flekke2016-187,,1,,,Vill
Flekke2016-188,,3,,,Vill
Flekke2016-189,3,1,4,,Vill
Flekke2016-190,2,1,3,,Vill
Flekke2016-191,2,1,3,,Vill
Flekke2016-192,,4,,,Vill
Flekke2016-193,3,1,4,,Vill
Flekke2016-194,3,2,5,,Vill
Flekke2016-195,2,2,4,,Vill
Flekke2016-196,2,2,4,,Vill
Flekke2016-197,,2,,,Vill
Flekke2016-198,,3,,,Vill
Flekke2016-199,,,,,Vill
Flekke2016-200,3,1,4,,Vill
Flekke2016-201,2,2,4,,Vill
Flekke2016-202,3,2,5,,Vill
Flekke2016-203,3,3,6,,
Flekke2016-204,3,2,5,,
Flekke2016-205,2,3,5,,
Flekke2016-206,3,2,5,,Vill
Flekke2016-207,,2,,,
Flekke2016-208,,2,,,Vill
Flekke2016-209,,2,,,Vill
Flekke2016-210,2,2,4,,
Flekke2016-211,3,1,4,,
Flekke2016-212,2,3,5,,Vill
Flekke2016-213,,,,,
Flekke2016-214,3,3,6,,
Flekke2016-215,2,3,5,,
Flekke2016-216,2,2,4,,
Flekke2016-217,3,2,5,,
Flekke2016-218,,2,,,
Flekke2016-219,,2,,,Vill
Flekke2016-220,2,4,6,,
Flekke2016-221,2,3,5,,
Flekke2016-222,3,1,4,,
Flekke2016-223,3,1,4,,Vill
Flekke2016-224,,2,,,Vill
Flekke2016-225,2,3,5,,Vill
Flekke2016-226,2,3,5,,Vill
Flekke2016-227,,3,,,Vill
Flekke2016-228,3,3,6,,Vill
Flekke2016-229,3,2,5,,Vill
Flekke2016-230,,3,,,Vill
Flekke2016-231,2,4,6,,Vill
Flekke2016-232,2,3,5,,Vill
Flekke2016-233,,3,,,Vill
Flekke2016-234,3,2,5,,Vill
Flekke2016-235,3,3,6,,
Flekke2016-236,,3,,,
Flekke2016-237,,4,,?-2-g-1+,
Flekke2016-238,2,3,5,,Vill
Flekke2016-239,3,2,5,,Vill
Flekke2016-240,2,2,4,,Vill
Flekke2016-241,2,2,4,,Vill
Flekke2016-242,,2,,,Vill
Flekke2016-243,2,2,4,,Vill
Flekke2016-244,,2,,,
Flekke2016-245,,2,,,
Flekke2016-246,2,2,4,,
Flekke2016-247,,2,,,
Flekke2016-248,3,2,5,,Vill
Flekke2016-249,,2,,,Vill
Flekke2016-250,2,2,4,,Vill
Flekke2016-251,3,1,4,,
Flekke2016-252,3,1,4,,Vill
Flekke2016-253,3,2,5,,
Flekke2016-254,3,2,5,,Vill
Flekke2016-255,2,3,5,,
Flekke2016-256,,0/1,,,
Flekke2016-257,3,2,5,,
Flekke2016-258,2,2,4,,
Flekke2016-259,,2,,,
Flekke2016-260,3,2,5,,
Flekke2016-261,2,2,4,,
Flekke2016-262,3,1,4,,Vill
Flekke2016-263,2,2,4,,
Flekke2016-264,2,2,4,,
Flekke2016-265,,0/1,,,
Flekke2016-266,2,2,4,,
Flekke2016-267,,2,,,
Flekke2016-268,2,2,4,,
Flekke2016-269,,0/1,,,Oppdrett
Flekke2016-270,2,2,4,,
Flekke2016-271,,3,,,
Flekke2016-272,,2,,,
Flekke2016-273,,2,,,
Flekke2016-274,3,2,5,,
Flekke2016-275,2,2,4,,Vill
Flekke2016-276,3,2,5,,
Flekke2016-277,3,2,5,,
Flekke2016-278,,2,,,
Flekke2016-279,2,1,3,,Vill
Flekke2016-280,,1,,,Vill
Flekke2016-281,3,1,4,,Vill
Flekke2016-282,2,1,3,,
Flekke2016-283,,1,,,
Flekke2016-284,,1,,,
Flekke2016-285,2,1,3,,
Flekke2016-286,,1,,,
Flekke2016-287,3,1,4,,
Flekke2016-288,3,1,4,1,Vill
Flekke2016-289,,1,,,Vill
Flekke2016-290,,3,,,Vill
Flekke2016-291,3,1,4,,Vill
Flekke2016-292,3,1,4,,Vill
Flekke2016-293,3,2,5,,Vill
Flekke2016-294,,1,,,Vill
Flekke2016-295,2,1,3,,
Flekke2016-296,3,1,4,,
Flekke2016-297,2,2,4,,
Flekke2016-298,3,1,4,,Vill
Flekke2016-299,,1,,,
Flekke2016-300,,1,,,Vill
Flekke2016-301,2,3,5,,
Flekke2016-302,2,3,5,,
Flekke2016-303,2,3,5,,Vill
Flekke2016-304,3,2,5,,Vill
